station,name,state,country,date,tmax,tmin,tobs
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-31,49,36,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-01,42,32,34
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-02,39,33,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-03,39,29,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-04,33,22,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-05,34,28,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-06,42,27,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-07,45,36,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-08,36,23,23
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-09,23,16,16
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-10,19,12,14
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-11,22,11,21
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-12,24,10,11
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-13,19,5,13
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-14,19,13,18
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-15,29,18,27
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-16,32,26,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-17,32,26,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-18,40,25,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-19,63,40,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-20,58,43,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-21,44,33,33
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-22,39,30,33
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-23,39,31,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-24,36,31,34
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-25,35,32,32
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-26,34,29,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-27,55,29,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-28,63,37,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-02-29,52,29,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-01,32,21,22
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-02,35,18,30
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-03,32,28,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-04,36,27,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-05,38,28,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-06,52,35,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-07,61,47,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-08,70,58,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-09,64,48,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-10,48,38,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-11,44,36,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-12,46,36,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-13,45,40,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-14,46,38,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-15,50,39,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-16,57,47,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-17,56,44,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-18,46,36,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-19,41,35,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-20,41,34,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-21,47,34,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-22,66,40,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-23,43,38,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-24,42,31,32
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-25,39,31,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-26,44,36,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-27,66,40,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-28,46,39,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-29,47,38,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-30,61,44,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-03-31,68,40,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-01,49,38,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-02,41,32,32
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-03,72,31,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-04,38,30,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-05,44,31,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-06,50,42,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-07,43,34,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-08,41,30,30
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-09,34,25,34
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-10,51,33,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-11,51,38,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-12,41,36,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-13,47,38,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-14,51,40,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-15,54,42,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-16,60,46,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-17,64,49,54
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-18,65,46,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-19,51,43,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-20,65,47,54
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-21,63,51,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-22,58,41,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-23,50,41,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-24,70,45,67
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-25,82,47,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-26,47,41,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-27,49,42,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-28,46,43,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-29,46,41,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-04-30,46,42,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-01,47,42,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-02,51,43,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-03,65,45,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-04,59,42,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-05,51,41,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-06,82,48,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-07,72,47,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-08,63,46,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-09,53,48,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-10,58,49,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-11,58,48,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-12,69,51,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-13,66,45,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-14,47,43,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-15,54,42,50
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-16,68,48,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-17,58,46,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-18,55,47,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-19,60,46,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-20,60,51,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-21,68,53,60
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-22,71,51,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-23,69,52,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-24,87,65,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-25,79,58,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-26,83,58,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-27,80,61,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-28,81,60,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-29,79,65,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-30,78,63,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-05-31,74,59,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-01,75,60,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-02,78,59,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-03,71,57,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-04,74,63,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-05,79,60,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-06,81,60,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-07,64,55,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-08,64,56,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-09,70,57,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-10,92,61,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-11,91,65,82
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-12,82,58,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-13,74,57,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-14,74,64,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-15,88,68,81
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-16,81,62,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-17,73,62,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-18,77,62,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-19,89,65,81
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-20,92,70,76
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-21,77,68,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-22,77,67,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-23,72,65,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-24,76,66,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-25,89,67,81
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-26,84,73,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-27,89,69,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-28,70,62,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-29,73,61,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-06-30,79,66,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-01,71,64,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-02,74,62,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-03,73,62,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-04,75,65,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-05,88,70,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-06,87,68,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-07,82,70,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-08,87,69,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-12,89,,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-13,86,70,
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-14,87,69,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-15,75,65,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-16,73,63,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-17,84,66,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-18,80,70,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-19,80,70,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-20,87,70,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-21,90,69,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-22,88,69,83
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-23,84,69,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-24,91,67,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-25,80,67,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-26,80,70,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-27,83,70,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-28,80,70,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-29,78,70,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-30,76,68,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-07-31,77,69,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-01,78,71,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-02,80,72,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-03,82,72,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-04,87,73,80
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-05,82,73,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-06,79,71,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-07,78,69,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-08,79,73,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-09,82,70,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-10,84,74,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-11,92,70,84
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-12,84,72,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-13,84,73,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-14,80,71,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-15,75,70,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-16,79,70,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-17,87,71,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-18,85,70,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-19,83,68,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-20,81,66,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-21,76,62,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-22,78,61,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-23,80,66,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-24,85,71,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-25,77,70,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-26,76,66,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-27,85,69,78
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-28,78,71,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-29,80,71,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-30,85,72,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-08-31,75,69,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-01,73,63,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-02,72,65,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-03,72,63,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-04,78,63,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-05,88,68,80
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-06,91,76,81
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-07,92,76,76
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-08,82,72,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-09,81,69,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-10,73,64,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-11,76,61,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-12,80,63,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-13,85,66,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-14,72,65,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-15,73,66,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-16,82,65,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-17,82,68,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-18,73,64,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-19,87,66,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-20,77,67,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-21,83,66,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-22,84,67,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-23,73,68,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-24,72,66,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-25,84,64,67
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-26,70,59,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-27,70,55,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-28,63,51,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-29,65,60,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-09-30,63,60,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-01,64,58,60
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-02,66,58,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-03,65,60,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-04,69,61,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-05,81,62,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-06,72,62,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-07,72,53,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-08,59,47,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-09,61,51,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-10,65,51,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-11,74,59,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-12,68,47,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-13,54,44,50
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-14,68,46,57
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-15,71,55,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-16,70,62,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-17,83,68,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-18,76,60,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-19,68,57,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-20,59,49,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-21,53,46,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-22,61,44,54
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-23,73,49,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-24,55,49,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-25,54,47,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-26,52,47,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-27,51,46,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-28,65,44,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-29,71,56,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-30,56,48,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-10-31,62,45,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-01,76,61,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-02,66,55,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-03,57,51,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-04,57,50,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-05,68,50,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-06,68,51,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-07,68,52,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-08,63,51,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-09,56,47,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-10,64,45,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-11,58,46,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-12,53,40,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-13,57,38,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-14,60,42,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-15,53,46,50
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-16,55,45,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-17,73,49,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-18,66,41,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-19,41,31,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-20,36,27,32
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-21,40,30,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-22,41,34,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-23,45,38,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-24,45,36,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-25,42,36,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-26,46,36,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-27,44,36,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-28,53,42,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-29,58,46,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-11-30,47,37,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-01,41,37,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-02,41,35,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-03,36,32,33
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-04,36,32,33
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-05,37,32,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-06,43,28,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-07,32,23,25
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-08,25,18,24
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-09,27,21,21
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-10,25,20,24
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-11,34,24,32
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-12,34,17,20
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-13,24,9,9
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-14,22,6,6
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-15,13,2,10
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-16,22,10,22
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-17,26,20,21
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-18,21,-2,-2
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-19,16,-4,16
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-20,30,16,26
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-22,41,29,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-23,37,30,35
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-12-24,37,33,33
